nodes	mode	score	sf	ntraj	len	tf	hd_frac	shd_frac	precision	recall	f1
10	asynchronous	MDL	3	3	20	0.6	0.180000	0.327273	0.181818	0.181818	0.181818
10	asynchronous	BDE	3	3	20	0.6	0.180000	0.327273	0.181818	0.181818	0.181818
10	asynchronous	MDL	3	3	20	0.8	0.180000	0.309091	0.111111	0.090909	0.100000
10	asynchronous	BDE	3	3	20	0.8	0.170000	0.290909	0.125000	0.090909	0.105263
11	asynchronous	MDL	1	1	5	0.4	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	1	5	0.4	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	1	5	0.6	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	1	5	0.6	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	1	5	0.8	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	1	5	0.8	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	1	10	0.4	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	1	10	0.4	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	1	10	0.6	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	1	10	0.6	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	1	10	0.8	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	1	10	0.8	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	1	15	0.4	0.099174	0.151515	1.000000	0.076923	0.142857
11	asynchronous	BDE	1	1	15	0.4	0.099174	0.151515	1.000000	0.076923	0.142857
11	asynchronous	MDL	1	1	15	0.6	0.107438	0.166667	0.500000	0.076923	0.133333
11	asynchronous	BDE	1	1	15	0.6	0.107438	0.166667	0.500000	0.076923	0.133333
11	asynchronous	MDL	1	1	15	0.8	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	1	15	0.8	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	1	20	0.4	0.099174	0.151515	1.000000	0.076923	0.142857
11	asynchronous	BDE	1	1	20	0.4	0.099174	0.151515	1.000000	0.076923	0.142857
11	asynchronous	MDL	1	1	20	0.6	0.140496	0.227273	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	1	20	0.6	0.132231	0.212121	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	1	20	0.8	0.123967	0.196970	0.250000	0.076923	0.117647
11	asynchronous	BDE	1	1	20	0.8	0.123967	0.196970	0.250000	0.076923	0.117647
11	asynchronous	MDL	1	2	5	0.4	0.115702	0.181818	0.333333	0.076923	0.125000
11	asynchronous	BDE	1	2	5	0.4	0.115702	0.181818	0.333333	0.076923	0.125000
11	asynchronous	MDL	1	2	5	0.6	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	2	5	0.6	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	2	5	0.8	0.115702	0.181818	0.333333	0.076923	0.125000
11	asynchronous	BDE	1	2	5	0.8	0.115702	0.181818	0.333333	0.076923	0.125000
11	asynchronous	MDL	1	2	10	0.4	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	2	10	0.4	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	2	10	0.6	0.140496	0.227273	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	2	10	0.6	0.140496	0.227273	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	2	10	0.8	0.132231	0.212121	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	2	10	0.8	0.132231	0.212121	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	2	15	0.4	0.107438	0.166667	0.500000	0.076923	0.133333
11	asynchronous	BDE	1	2	15	0.4	0.107438	0.166667	0.500000	0.076923	0.133333
11	asynchronous	MDL	1	2	15	0.6	0.140496	0.227273	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	2	15	0.6	0.140496	0.227273	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	2	15	0.8	0.132231	0.212121	0.200000	0.076923	0.111111
11	asynchronous	BDE	1	2	15	0.8	0.132231	0.212121	0.200000	0.076923	0.111111
11	asynchronous	MDL	1	2	20	0.4	0.107438	0.166667	0.500000	0.153846	0.235294
11	asynchronous	BDE	1	2	20	0.4	0.107438	0.166667	0.500000	0.153846	0.235294
11	asynchronous	MDL	1	2	20	0.6	0.107438	0.166667	0.500000	0.153846	0.235294
11	asynchronous	BDE	1	2	20	0.6	0.107438	0.166667	0.500000	0.153846	0.235294
11	asynchronous	MDL	1	2	20	0.8	0.123967	0.196970	0.250000	0.076923	0.117647
11	asynchronous	BDE	1	2	20	0.8	0.140496	0.227273	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	3	5	0.4	0.115702	0.181818	0.333333	0.076923	0.125000
11	asynchronous	BDE	1	3	5	0.4	0.115702	0.181818	0.333333	0.076923	0.125000
11	asynchronous	MDL	1	3	5	0.6	0.123967	0.196970	0.250000	0.076923	0.117647
11	asynchronous	BDE	1	3	5	0.6	0.140496	0.212121	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	3	5	0.8	0.148760	0.242424	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	3	5	0.8	0.140496	0.227273	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	3	10	0.4	0.123967	0.196970	0.333333	0.153846	0.210526
11	asynchronous	BDE	1	3	10	0.4	0.123967	0.196970	0.333333	0.153846	0.210526
11	asynchronous	MDL	1	3	10	0.6	0.123967	0.196970	0.250000	0.076923	0.117647
11	asynchronous	BDE	1	3	10	0.6	0.123967	0.196970	0.250000	0.076923	0.117647
11	asynchronous	MDL	1	3	10	0.8	0.132231	0.212121	0.285714	0.153846	0.200000
11	asynchronous	BDE	1	3	10	0.8	0.132231	0.212121	0.285714	0.153846	0.200000
11	asynchronous	MDL	1	3	15	0.4	0.148760	0.242424	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	3	15	0.4	0.148760	0.242424	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	3	15	0.6	0.148760	0.242424	0.142857	0.076923	0.100000
11	asynchronous	BDE	1	3	15	0.6	0.148760	0.242424	0.142857	0.076923	0.100000
11	asynchronous	MDL	1	3	15	0.8	0.123967	0.196970	0.333333	0.153846	0.210526
11	asynchronous	BDE	1	3	15	0.8	0.123967	0.196970	0.333333	0.153846	0.210526
11	asynchronous	MDL	1	3	20	0.4	0.148760	0.242424	0.142857	0.076923	0.100000
11	asynchronous	BDE	1	3	20	0.4	0.148760	0.242424	0.142857	0.076923	0.100000
11	asynchronous	MDL	1	3	20	0.6	0.157025	0.257576	0.000000	0.000000	0.000000
11	asynchronous	BDE	1	3	20	0.6	0.157025	0.257576	0.000000	0.000000	0.000000
11	asynchronous	MDL	1	3	20	0.8	0.140496	0.227273	0.166667	0.076923	0.105263
11	asynchronous	BDE	1	3	20	0.8	0.140496	0.227273	0.166667	0.076923	0.105263
11	asynchronous	MDL	2	1	5	0.4	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	1	5	0.4	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	1	5	0.6	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	1	5	0.6	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	1	5	0.8	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	1	5	0.8	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	1	10	0.4	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	1	10	0.4	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	1	10	0.6	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	1	10	0.6	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	1	10	0.8	0.107438	0.166667	0.500000	0.076923	0.133333
11	asynchronous	BDE	2	1	10	0.8	0.099174	0.151515	1.000000	0.076923	0.142857
11	asynchronous	MDL	2	1	15	0.4	0.132231	0.212121	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	1	15	0.4	0.132231	0.212121	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	1	15	0.6	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	1	15	0.6	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	1	15	0.8	0.107438	0.166667	0.500000	0.076923	0.133333
11	asynchronous	BDE	2	1	15	0.8	0.107438	0.166667	0.500000	0.076923	0.133333
11	asynchronous	MDL	2	1	20	0.4	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	1	20	0.4	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	1	20	0.6	0.123967	0.196970	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	1	20	0.6	0.123967	0.196970	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	1	20	0.8	0.132231	0.212121	0.285714	0.153846	0.200000
11	asynchronous	BDE	2	1	20	0.8	0.132231	0.212121	0.285714	0.153846	0.200000
11	asynchronous	MDL	2	2	5	0.4	0.132231	0.212121	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	2	5	0.4	0.132231	0.212121	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	2	5	0.6	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	2	5	0.6	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	2	5	0.8	0.123967	0.196970	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	2	5	0.8	0.123967	0.196970	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	2	10	0.4	0.115702	0.181818	0.333333	0.076923	0.125000
11	asynchronous	BDE	2	2	10	0.4	0.115702	0.181818	0.333333	0.076923	0.125000
11	asynchronous	MDL	2	2	10	0.6	0.107438	0.166667	0.500000	0.230769	0.315789
11	asynchronous	BDE	2	2	10	0.6	0.107438	0.166667	0.500000	0.230769	0.315789
11	asynchronous	MDL	2	2	10	0.8	0.115702	0.181818	0.400000	0.153846	0.222222
11	asynchronous	BDE	2	2	10	0.8	0.107438	0.166667	0.500000	0.153846	0.235294
11	asynchronous	MDL	2	2	15	0.4	0.115702	0.181818	0.333333	0.076923	0.125000
11	asynchronous	BDE	2	2	15	0.4	0.115702	0.181818	0.333333	0.076923	0.125000
11	asynchronous	MDL	2	2	15	0.6	0.132231	0.212121	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	2	15	0.6	0.132231	0.212121	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	2	15	0.8	0.148760	0.227273	0.142857	0.076923	0.100000
11	asynchronous	BDE	2	2	15	0.8	0.148760	0.227273	0.142857	0.076923	0.100000
11	asynchronous	MDL	2	2	20	0.4	0.157025	0.257576	0.125000	0.076923	0.095238
11	asynchronous	BDE	2	2	20	0.4	0.157025	0.257576	0.125000	0.076923	0.095238
11	asynchronous	MDL	2	2	20	0.6	0.123967	0.196970	0.375000	0.230769	0.285714
11	asynchronous	BDE	2	2	20	0.6	0.123967	0.196970	0.375000	0.230769	0.285714
11	asynchronous	MDL	2	2	20	0.8	0.148760	0.242424	0.142857	0.076923	0.100000
11	asynchronous	BDE	2	2	20	0.8	0.148760	0.242424	0.142857	0.076923	0.100000
11	asynchronous	MDL	2	3	5	0.4	0.140496	0.227273	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	3	5	0.4	0.140496	0.212121	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	3	5	0.6	0.148760	0.242424	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	3	5	0.6	0.140496	0.212121	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	3	5	0.8	0.140496	0.227273	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	3	5	0.8	0.132231	0.212121	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	3	10	0.4	0.148760	0.242424	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	3	10	0.4	0.148760	0.242424	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	3	10	0.6	0.157025	0.257576	0.000000	0.000000	0.000000
11	asynchronous	BDE	2	3	10	0.6	0.157025	0.257576	0.000000	0.000000	0.000000
11	asynchronous	MDL	2	3	10	0.8	0.148760	0.242424	0.142857	0.076923	0.100000
11	asynchronous	BDE	2	3	10	0.8	0.148760	0.242424	0.142857	0.076923	0.100000
11	asynchronous	MDL	2	3	15	0.4	0.148760	0.242424	0.142857	0.076923	0.100000
11	asynchronous	BDE	2	3	15	0.4	0.148760	0.242424	0.142857	0.076923	0.100000
11	asynchronous	MDL	2	3	15	0.6	0.132231	0.227273	0.285714	0.153846	0.200000
11	asynchronous	BDE	2	3	15	0.6	0.132231	0.227273	0.285714	0.153846	0.200000
11	asynchronous	MDL	2	3	15	0.8	0.165289	0.272727	0.111111	0.076923	0.090909
11	asynchronous	BDE	2	3	15	0.8	0.165289	0.272727	0.111111	0.076923	0.090909
11	asynchronous	MDL	2	3	20	0.4	0.115702	0.181818	0.400000	0.153846	0.222222
11	asynchronous	BDE	2	3	20	0.4	0.115702	0.181818	0.400000	0.153846	0.222222
11	asynchronous	MDL	2	3	20	0.6	0.132231	0.212121	0.285714	0.153846	0.200000
11	asynchronous	BDE	2	3	20	0.6	0.132231	0.212121	0.285714	0.153846	0.200000
11	asynchronous	MDL	2	3	20	0.8	0.165289	0.272727	0.111111	0.076923	0.090909
11	asynchronous	BDE	2	3	20	0.8	0.165289	0.272727	0.111111	0.076923	0.090909
11	asynchronous	MDL	3	1	5	0.4	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	3	1	5	0.4	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	3	1	5	0.6	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	3	1	5	0.6	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	3	1	5	0.8	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	3	1	5	0.8	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	3	1	10	0.4	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	BDE	3	1	10	0.4	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	MDL	3	1	10	0.6	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	BDE	3	1	10	0.6	0.107438	0.166667	0.000000	0.000000	0.000000
11	asynchronous	MDL	3	1	10	0.8	0.107438	0.166667	0.500000	0.076923	0.133333
11	asynchronous	BDE	3	1	10	0.8	0.107438	0.166667	0.500000	0.076923	0.133333
11	asynchronous	MDL	3	1	15	0.4	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	BDE	3	1	15	0.4	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	MDL	3	1	15	0.6	0.107438	0.166667	0.500000	0.076923	0.133333
11	asynchronous	BDE	3	1	15	0.6	0.107438	0.166667	0.500000	0.076923	0.133333
11	asynchronous	MDL	3	1	15	0.8	0.123967	0.181818	0.333333	0.153846	0.210526
11	asynchronous	BDE	3	1	15	0.8	0.132231	0.196970	0.200000	0.076923	0.111111
11	asynchronous	MDL	3	1	20	0.4	0.099174	0.151515	1.000000	0.076923	0.142857
11	asynchronous	BDE	3	1	20	0.4	0.099174	0.151515	1.000000	0.076923	0.142857
11	asynchronous	MDL	3	1	20	0.6	0.115702	0.181818	0.333333	0.076923	0.125000
11	asynchronous	BDE	3	1	20	0.6	0.115702	0.181818	0.333333	0.076923	0.125000
11	asynchronous	MDL	3	1	20	0.8	0.123967	0.196970	0.250000	0.076923	0.117647
11	asynchronous	BDE	3	1	20	0.8	0.123967	0.196970	0.250000	0.076923	0.117647
11	asynchronous	MDL	3	2	5	0.4	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	BDE	3	2	5	0.4	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	MDL	3	2	5	0.6	0.107438	0.166667	0.500000	0.076923	0.133333
11	asynchronous	BDE	3	2	5	0.6	0.107438	0.166667	0.500000	0.076923	0.133333
11	asynchronous	MDL	3	2	5	0.8	0.123967	0.196970	0.000000	0.000000	0.000000
11	asynchronous	BDE	3	2	5	0.8	0.123967	0.196970	0.000000	0.000000	0.000000
11	asynchronous	MDL	3	2	10	0.4	0.140496	0.227273	0.000000	0.000000	0.000000
11	asynchronous	BDE	3	2	10	0.4	0.140496	0.227273	0.000000	0.000000	0.000000
11	asynchronous	MDL	3	2	10	0.6	0.140496	0.227273	0.166667	0.076923	0.105263
11	asynchronous	BDE	3	2	10	0.6	0.132231	0.212121	0.200000	0.076923	0.111111
11	asynchronous	MDL	3	2	10	0.8	0.132231	0.212121	0.200000	0.076923	0.111111
11	asynchronous	BDE	3	2	10	0.8	0.123967	0.196970	0.250000	0.076923	0.117647
11	asynchronous	MDL	3	2	15	0.4	0.157025	0.242424	0.125000	0.076923	0.095238
11	asynchronous	BDE	3	2	15	0.4	0.140496	0.227273	0.166667	0.076923	0.105263
11	asynchronous	MDL	3	2	15	0.6	0.115702	0.181818	0.333333	0.076923	0.125000
11	asynchronous	BDE	3	2	15	0.6	0.107438	0.166667	0.500000	0.076923	0.133333
11	asynchronous	MDL	3	2	15	0.8	0.165289	0.272727	0.000000	0.000000	0.000000
11	asynchronous	BDE	3	2	15	0.8	0.165289	0.272727	0.000000	0.000000	0.000000
11	asynchronous	MDL	3	2	20	0.4	0.140496	0.212121	0.166667	0.076923	0.105263
11	asynchronous	BDE	3	2	20	0.4	0.140496	0.212121	0.166667	0.076923	0.105263
11	asynchronous	MDL	3	2	20	0.6	0.148760	0.242424	0.222222	0.153846	0.181818
11	asynchronous	BDE	3	2	20	0.6	0.148760	0.242424	0.222222	0.153846	0.181818
11	asynchronous	MDL	3	2	20	0.8	0.165289	0.272727	0.111111	0.076923	0.090909
11	asynchronous	BDE	3	2	20	0.8	0.165289	0.272727	0.111111	0.076923	0.090909
11	asynchronous	MDL	3	3	5	0.4	0.123967	0.196970	0.250000	0.076923	0.117647
11	asynchronous	BDE	3	3	5	0.4	0.123967	0.181818	0.250000	0.076923	0.117647
11	asynchronous	MDL	3	3	5	0.6	0.123967	0.196970	0.000000	0.000000	0.000000
11	asynchronous	BDE	3	3	5	0.6	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	MDL	3	3	5	0.8	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	BDE	3	3	5	0.8	0.115702	0.181818	0.000000	0.000000	0.000000
11	asynchronous	MDL	3	3	10	0.4	0.148760	0.242424	0.000000	0.000000	0.000000
11	asynchronous	BDE	3	3	10	0.4	0.140496	0.227273	0.000000	0.000000	0.000000
11	asynchronous	MDL	3	3	10	0.6	0.173554	0.287879	0.100000	0.076923	0.086957
11	asynchronous	BDE	3	3	10	0.6	0.165289	0.272727	0.111111	0.076923	0.090909
11	asynchronous	MDL	3	3	10	0.8	0.165289	0.272727	0.000000	0.000000	0.000000
11	asynchronous	BDE	3	3	10	0.8	0.165289	0.272727	0.000000	0.000000	0.000000
11	asynchronous	MDL	3	3	15	0.4	0.148760	0.242424	0.142857	0.076923	0.100000
11	asynchronous	BDE	3	3	15	0.4	0.148760	0.242424	0.142857	0.076923	0.100000
11	asynchronous	MDL	3	3	15	0.6	0.123967	0.196970	0.250000	0.076923	0.117647
11	asynchronous	BDE	3	3	15	0.6	0.123967	0.196970	0.250000	0.076923	0.117647
11	asynchronous	MDL	3	3	15	0.8	0.157025	0.257576	0.200000	0.153846	0.173913
11	asynchronous	BDE	3	3	15	0.8	0.157025	0.257576	0.200000	0.153846	0.173913
11	asynchronous	MDL	3	3	20	0.4	0.123967	0.196970	0.333333	0.153846	0.210526
11	asynchronous	BDE	3	3	20	0.4	0.123967	0.196970	0.333333	0.153846	0.210526
11	asynchronous	MDL	3	3	20	0.6	0.140496	0.227273	0.166667	0.076923	0.105263
11	asynchronous	BDE	3	3	20	0.6	0.140496	0.227273	0.166667	0.076923	0.105263
11	asynchronous	MDL	3	3	20	0.8	0.165289	0.272727	0.111111	0.076923	0.090909
11	asynchronous	BDE	3	3	20	0.8	0.165289	0.272727	0.111111	0.076923	0.090909
12	asynchronous	MDL	1	1	5	0.4	0.152778	0.269231	0.000000	0.000000	0.000000
12	asynchronous	BDE	1	1	5	0.4	0.152778	0.269231	0.000000	0.000000	0.000000
12	asynchronous	MDL	1	1	5	0.6	0.152778	0.269231	0.000000	0.000000	0.000000
12	asynchronous	BDE	1	1	5	0.6	0.152778	0.269231	0.000000	0.000000	0.000000
12	asynchronous	MDL	1	1	5	0.8	0.152778	0.269231	0.000000	0.000000	0.000000
12	asynchronous	BDE	1	1	5	0.8	0.152778	0.269231	0.000000	0.000000	0.000000
12	asynchronous	MDL	1	1	10	0.4	0.166667	0.294872	0.000000	0.000000	0.000000
12	asynchronous	BDE	1	1	10	0.4	0.166667	0.294872	0.000000	0.000000	0.000000
12	asynchronous	MDL	1	1	10	0.6	0.145833	0.256410	1.000000	0.045455	0.086957
12	asynchronous	BDE	1	1	10	0.6	0.145833	0.256410	1.000000	0.045455	0.086957
12	asynchronous	MDL	1	1	10	0.8	0.166667	0.294872	0.000000	0.000000	0.000000
12	asynchronous	BDE	1	1	10	0.8	0.166667	0.294872	0.000000	0.000000	0.000000
12	asynchronous	MDL	1	1	15	0.4	0.180556	0.320513	0.000000	0.000000	0.000000
12	asynchronous	BDE	1	1	15	0.4	0.180556	0.320513	0.000000	0.000000	0.000000
12	asynchronous	MDL	1	1	15	0.6	0.166667	0.294872	0.000000	0.000000	0.000000
12	asynchronous	BDE	1	1	15	0.6	0.166667	0.294872	0.000000	0.000000	0.000000
12	asynchronous	MDL	1	1	15	0.8	0.166667	0.294872	0.000000	0.000000	0.000000
12	asynchronous	BDE	1	1	15	0.8	0.166667	0.294872	0.000000	0.000000	0.000000
12	asynchronous	MDL	1	1	20	0.4	0.173611	0.307692	0.200000	0.045455	0.074074
12	asynchronous	BDE	1	1	20	0.4	0.173611	0.307692	0.200000	0.045455	0.074074
12	asynchronous	MDL	1	1	20	0.6	0.180556	0.307692	0.000000	0.000000	0.000000
12	asynchronous	BDE	1	1	20	0.6	0.173611	0.294872	0.000000	0.000000	0.000000
12	asynchronous	MDL	1	1	20	0.8	0.180556	0.307692	0.000000	0.000000	0.000000
12	asynchronous	BDE	1	1	20	0.8	0.180556	0.307692	0.000000	0.000000	0.000000
12	asynchronous	MDL	1	2	5	0.4	0.166667	0.294872	0.250000	0.045455	0.076923
12	asynchronous	BDE	1	2	5	0.4	0.166667	0.294872	0.250000	0.045455	0.076923
12	asynchronous	MDL	1	2	5	0.6	0.173611	0.294872	0.285714	0.090909	0.137931
12	asynchronous	BDE	1	2	5	0.6	0.173611	0.294872	0.285714	0.090909	0.137931
12	asynchronous	MDL	1	2	5	0.8	0.201389	0.358974	0.000000	0.000000	0.000000
12	asynchronous	BDE	1	2	5	0.8	0.201389	0.358974	0.000000	0.000000	0.000000
12	asynchronous	MDL	1	2	10	0.4	0.194444	0.333333	0.125000	0.045455	0.066667
12	asynchronous	BDE	1	2	10	0.4	0.194444	0.333333	0.125000	0.045455	0.066667
12	asynchronous	MDL	1	2	10	0.6	0.187500	0.320513	0.142857	0.045455	0.068966
12	asynchronous	BDE	1	2	10	0.6	0.180556	0.307692	0.166667	0.045455	0.071429
12	asynchronous	MDL	1	2	10	0.8	0.159722	0.282051	0.400000	0.090909	0.148148
12	asynchronous	BDE	1	2	10	0.8	0.152778	0.269231	0.500000	0.090909	0.153846
12	asynchronous	MDL	1	2	15	0.4	0.180556	0.307692	0.166667	0.045455	0.071429
12	asynchronous	BDE	1	2	15	0.4	0.180556	0.307692	0.166667	0.045455	0.071429
12	asynchronous	MDL	1	2	15	0.6	0.187500	0.333333	0.272727	0.136364	0.181818
12	asynchronous	BDE	1	2	15	0.6	0.187500	0.333333	0.272727	0.136364	0.181818
12	asynchronous	MDL	1	2	15	0.8	0.173611	0.307692	0.200000	0.045455	0.074074
12	asynchronous	BDE	1	2	15	0.8	0.180556	0.320513	0.000000	0.000000	0.000000
12	asynchronous	MDL	1	2	20	0.4	0.208333	0.358974	0.000000	0.000000	0.000000
12	asynchronous	BDE	1	2	20	0.4	0.208333	0.358974	0.000000	0.000000	0.000000
12	asynchronous	MDL	1	2	20	0.6	0.173611	0.307692	0.333333	0.136364	0.193548
12	asynchronous	BDE	1	2	20	0.6	0.173611	0.307692	0.333333	0.136364	0.193548
12	asynchronous	MDL	1	2	20	0.8	0.208333	0.371795	0.100000	0.045455	0.062500
12	asynchronous	BDE	1	2	20	0.8	0.194444	0.358974	0.200000	0.090909	0.125000
12	asynchronous	MDL	1	3	5	0.4	0.215278	0.371795	0.000000	0.000000	0.000000
12	asynchronous	BDE	1	3	5	0.4	0.201389	0.333333	0.111111	0.045455	0.064516
12	asynchronous	MDL	1	3	5	0.6	0.201389	0.358974	0.000000	0.000000	0.000000
12	asynchronous	BDE	1	3	5	0.6	0.180556	0.307692	0.166667	0.045455	0.071429
12	asynchronous	MDL	1	3	5	0.8	0.194444	0.333333	0.125000	0.045455	0.066667
12	asynchronous	BDE	1	3	5	0.8	0.194444	0.333333	0.125000	0.045455	0.066667
12	asynchronous	MDL	1	3	10	0.4	0.208333	0.384615	0.100000	0.045455	0.062500
12	asynchronous	BDE	1	3	10	0.4	0.222222	0.397436	0.000000	0.000000	0.000000
12	asynchronous	MDL	1	3	10	0.6	0.208333	0.358974	0.166667	0.090909	0.117647
12	asynchronous	BDE	1	3	10	0.6	0.208333	0.358974	0.166667	0.090909	0.117647
12	asynchronous	MDL	1	3	10	0.8	0.194444	0.358974	0.250000	0.136364	0.176471
12	asynchronous	BDE	1	3	10	0.8	0.194444	0.358974	0.250000	0.136364	0.176471
12	asynchronous	MDL	1	3	15	0.4	0.201389	0.358974	0.181818	0.090909	0.121212
12	asynchronous	BDE	1	3	15	0.4	0.201389	0.358974	0.181818	0.090909	0.121212
12	asynchronous	MDL	1	3	15	0.6	0.201389	0.358974	0.181818	0.090909	0.121212
12	asynchronous	BDE	1	3	15	0.6	0.201389	0.358974	0.181818	0.090909	0.121212
12	asynchronous	MDL	1	3	15	0.8	0.187500	0.333333	0.272727	0.136364	0.181818
12	asynchronous	BDE	1	3	15	0.8	0.187500	0.333333	0.272727	0.136364	0.181818
12	asynchronous	MDL	1	3	20	0.4	0.194444	0.333333	0.200000	0.090909	0.125000
12	asynchronous	BDE	1	3	20	0.4	0.194444	0.333333	0.200000	0.090909	0.125000
12	asynchronous	MDL	1	3	20	0.6	0.208333	0.371795	0.166667	0.090909	0.117647
12	asynchronous	BDE	1	3	20	0.6	0.208333	0.371795	0.166667	0.090909	0.117647
12	asynchronous	MDL	1	3	20	0.8	0.201389	0.358974	0.181818	0.090909	0.121212
12	asynchronous	BDE	1	3	20	0.8	0.201389	0.358974	0.181818	0.090909	0.121212
12	asynchronous	MDL	2	1	5	0.4	0.152778	0.269231	0.000000	0.000000	0.000000
12	asynchronous	BDE	2	1	5	0.4	0.152778	0.269231	0.000000	0.000000	0.000000
12	asynchronous	MDL	2	1	5	0.6	0.152778	0.269231	0.000000	0.000000	0.000000
12	asynchronous	BDE	2	1	5	0.6	0.152778	0.269231	0.000000	0.000000	0.000000
